true_values,predicted_values,difference,Action/Adventure,Fantasy/Supernatural,Comedy,Drama/Romance,Science Fiction,Psychological/Thriller,Other/Uncategorized,type_Movie,type_Music,type_ONA,type_OVA,type_Special,type_TV
6.44,6.48186138869363,0.04186138869362921,1,1,0,1,0,0,0,False,False,False,True,False,False
5.1,6.174668597975702,1.0746685979757027,0,0,0,0,0,0,1,True,False,False,False,False,False
5.75,6.243692765069919,0.49369276506991877,1,1,0,0,0,0,0,False,False,False,False,False,True
7.14,7.20217183740941,0.06217183740941046,1,1,1,1,0,0,1,False,False,False,False,True,False
7.54,7.654169212194054,0.11416921219405385,0,0,1,1,1,0,0,False,False,False,False,False,True
5.14,6.10916911510389,0.9691691151038899,1,1,0,0,0,0,1,True,False,False,False,False,False
7.71,7.006755856840448,0.7032441431595515,0,0,1,0,0,0,0,False,False,False,False,False,True
8.0,5.169445601498496,2.830554398501504,0,0,0,0,0,1,1,False,False,False,True,False,False
6.14,5.774625647187889,0.3653743528121103,0,1,0,0,0,1,1,False,False,False,True,False,False
5.6,5.538362448183828,0.06163755181617159,0,0,0,1,0,0,1,False,False,False,True,False,False
7.44,7.2814401733928715,0.15855982660712886,1,1,0,0,0,0,0,False,False,False,False,True,False
7.67,7.881162258373958,0.21116225837395763,0,1,1,1,0,0,0,True,False,False,False,False,False
5.8,5.880541873639141,0.08054187363914078,0,0,0,0,0,0,1,False,False,False,True,False,False
7.57,7.850090293935933,0.2800902939359329,0,0,1,1,0,0,0,True,False,False,False,False,False
7.88,7.615769756132657,0.26423024386734273,0,1,1,0,0,0,0,False,False,False,False,False,True
7.9,7.148609471757917,0.7513905282420836,0,0,1,0,0,0,0,False,False,False,False,True,False
5.62,6.638933646882306,1.0189336468823056,0,0,0,0,1,0,0,False,False,False,False,True,False
7.11,7.216166981903324,0.10616698190332396,1,0,0,0,1,0,0,False,False,True,False,False,False
7.27,6.870848228016909,0.3991517719830906,1,0,1,0,0,0,0,False,False,False,True,False,False
6.8,7.032737092296382,0.2327370922963823,0,1,1,0,0,0,0,False,False,False,False,True,False
6.73,6.362546232941293,0.36745376705870747,0,0,0,0,0,0,1,False,False,False,True,False,False
5.05,6.157167621658791,1.1071676216587916,0,0,1,0,0,0,0,False,False,False,False,False,True
7.25,6.752516951123242,0.49748304887675765,1,1,0,0,0,0,0,False,False,True,False,False,False
6.07,6.090565883358952,0.02056588335895171,0,0,0,1,0,0,1,True,False,False,False,False,False
7.14,6.813218160576606,0.32678183942339345,0,1,1,0,0,0,1,False,False,False,False,False,True
6.12,6.175636428148181,0.055636428148180705,0,0,0,0,0,0,1,False,False,False,True,False,False
7.26,7.3027243222469815,0.04272432224698175,1,1,0,1,0,0,0,False,False,False,False,False,True
7.41,7.25992405888722,0.1500759411127799,1,1,1,0,0,0,1,True,False,False,False,False,False
6.87,7.001808952519211,0.13180895251921054,0,0,1,1,1,0,1,False,False,False,False,False,True
6.54,5.987574826519242,0.5524251734807581,0,0,0,0,0,0,0,True,False,False,False,False,False
6.73,6.913643130113516,0.18364313011351552,0,0,1,0,0,0,0,False,False,False,False,False,True
8.55,7.647329525037275,0.9026704749627257,1,0,0,0,0,0,0,True,False,False,False,False,False
6.69,6.590879307513315,0.09912069248668498,1,0,0,0,1,0,0,False,False,False,False,False,True
5.11,5.316587971488721,0.20658797148872043,0,0,1,0,0,1,0,True,False,False,False,False,False
4.98,5.421614295759465,0.4416142957594644,0,0,1,0,0,0,0,False,False,False,False,False,True
6.61,6.419970973508874,0.19002902649112663,1,1,1,0,0,0,0,False,False,False,False,True,False
7.41,7.028819765864796,0.3811802341352042,0,0,1,1,0,0,0,False,False,False,False,True,False
6.38,6.165901999711855,0.21409800028814452,0,0,0,1,0,0,0,False,False,False,True,False,False
8.5,7.919751439022437,0.5802485609775632,0,0,1,0,0,0,0,False,False,False,False,False,True
7.29,7.0326952757264305,0.25730472427356954,0,1,0,1,0,0,0,False,False,False,True,False,False
4.49,5.801405401498543,1.3114054014985426,0,1,0,0,0,0,0,False,False,True,False,False,False
5.0,5.465172106399612,0.4651721063996117,0,1,1,0,0,0,1,True,False,False,False,False,False
7.85,7.4484881378040715,0.40151186219592816,0,0,1,1,0,0,0,True,False,False,False,False,False
7.66,7.151672732827372,0.5083272671726284,1,1,1,1,0,0,1,False,False,False,True,False,False
5.59,5.598615682397558,0.008615682397557833,0,0,0,0,0,0,1,False,False,False,True,False,False
5.94,6.763625382055418,0.8236253820554174,0,0,1,0,0,0,0,False,False,False,False,True,False
7.33,6.816418794096643,0.5135812059033569,0,1,0,0,0,0,0,True,False,False,False,False,False
7.37,6.757114010785819,0.6128859892141811,0,0,1,0,1,0,0,False,False,False,False,False,True
6.49,6.878775197466487,0.3887751974664866,0,1,0,1,0,0,0,False,False,False,False,False,True
7.02,6.013878642696665,1.0061213573033347,0,0,1,0,0,0,0,True,False,False,False,False,False
6.04,6.132404180190686,0.09240418019068564,1,0,0,0,1,0,1,False,False,False,False,True,False
7.49,7.480593850553505,0.009406149446495427,1,0,0,1,1,0,0,False,False,False,False,False,True
6.44,6.356328712942905,0.08367128705709526,1,0,0,0,1,0,0,False,False,False,True,False,False
5.0,6.342381382803083,1.342381382803083,0,0,0,0,0,0,1,True,False,False,False,False,False
5.87,5.604633051040016,0.2653669489599837,0,0,0,0,0,0,1,False,False,False,True,False,False
6.59,6.544570494979131,0.045429505020869065,1,0,0,0,1,0,0,True,False,False,False,False,False
7.12,7.159709282712752,0.03970928271275209,1,1,0,1,1,0,0,False,False,False,False,False,True
7.28,6.607039428840788,0.6729605711592122,0,0,0,0,0,0,1,False,False,False,True,False,False
6.75,6.426654012063775,0.32334598793622504,0,0,1,1,0,0,0,False,False,False,False,False,True
7.5,6.765289232726974,0.7347107672730262,0,0,1,0,0,0,0,False,False,False,False,False,True
7.58,8.049972709130397,0.46997270913039735,1,1,0,1,0,0,0,False,False,False,False,False,True
8.32,8.44757759506577,0.1275775950657696,0,0,1,1,0,0,0,False,False,False,False,False,True
3.89,5.170294350043733,1.2802943500437327,1,1,0,0,0,0,0,True,False,False,False,False,False
5.08,4.336809507129672,0.7431904928703279,0,0,0,0,1,0,0,True,False,False,False,False,False
7.14,6.823057385462864,0.3169426145371359,1,0,1,0,0,0,1,False,False,False,False,False,True
7.56,7.627203800911088,0.06720380091108868,1,0,0,1,1,0,0,True,False,False,False,False,False
7.24,7.07167426651921,0.16832573348079016,1,1,0,1,0,0,0,False,False,False,False,False,True
6.68,6.942663714146548,0.262663714146548,1,1,0,0,0,1,0,False,False,False,False,True,False
4.52,6.238992956953673,1.7189929569536737,0,0,0,1,0,0,0,False,False,False,False,True,False
6.43,6.071747943012507,0.3582520569874923,1,1,0,0,0,0,0,True,False,False,False,False,False
4.0,4.2040978392472494,0.20409783924724945,1,0,0,0,1,0,0,True,False,False,False,False,False
7.13,6.747090517723161,0.38290948227683863,1,0,0,0,1,0,0,True,False,False,False,False,False
8.09,7.926916552243812,0.163083447756188,1,1,0,1,0,0,0,True,False,False,False,False,False
6.04,6.365274479368507,0.32527447936850695,0,0,0,0,0,0,1,False,False,False,False,False,True
7.61,7.038464873739572,0.5715351262604287,0,1,0,1,0,0,0,False,False,False,False,False,True
6.59,6.417051840007969,0.17294815999203106,1,0,0,0,1,0,0,False,False,False,True,False,False
3.92,3.620691393510669,0.2993086064893311,0,0,1,0,0,0,0,False,False,True,False,False,False
6.75,7.089794495435881,0.33979449543588114,1,0,0,1,0,0,0,True,False,False,False,False,False
7.57,7.2914010747380935,0.27859892526190677,1,1,1,0,0,0,1,False,False,False,True,False,False
6.33,5.970233072587357,0.35976692741264316,1,0,1,0,0,0,1,False,False,False,False,False,True
7.16,7.392385708916843,0.2323857089168433,1,1,1,1,0,0,1,True,False,False,False,False,False
7.13,6.826024352153728,0.30397564784627207,1,1,0,1,0,0,0,False,False,False,True,False,False
5.47,5.5555258834242816,0.0855258834242818,0,0,0,0,0,0,1,False,False,False,True,False,False
7.25,6.952760559435553,0.2972394405644474,0,0,1,1,0,0,1,False,False,False,True,False,False
5.57,5.605625004611846,0.03562500461184559,0,1,0,0,0,0,0,False,True,False,False,False,False
6.65,6.113005631808618,0.5369943681913822,0,0,1,1,0,0,0,True,False,False,False,False,False
7.03,7.095445393098125,0.06544539309812514,0,0,1,0,0,0,0,False,False,True,False,False,False
6.25,6.412615176465554,0.1626151764655539,0,1,0,0,0,0,1,False,False,False,True,False,False
7.05,6.779676658718916,0.2703233412810837,0,0,0,1,0,0,1,False,False,False,False,False,True
6.37,6.280101022790931,0.08989897720906903,1,1,0,1,0,0,0,True,False,False,False,False,False
6.23,6.966947358855987,0.7369473588559865,1,1,0,0,0,0,1,False,False,False,False,True,False
5.27,5.773856959871051,0.5038569598710518,0,1,1,0,0,1,0,False,False,True,False,False,False
7.96,7.732614441876038,0.2273855581239621,1,0,0,0,0,0,0,False,False,False,False,False,True
4.88,5.9272654966896905,1.0472654966896906,0,1,0,0,0,0,0,True,False,False,False,False,False
7.26,7.483364913964256,0.2233649139642564,0,0,1,1,0,0,0,False,False,False,False,False,True
5.71,5.842801398392839,0.13280139839283933,0,0,0,0,0,0,1,False,False,False,True,False,False
6.47610799251537,6.666347649132317,0.19023965661694664,1,1,0,1,0,0,0,False,False,False,False,False,True
6.81,6.776918136798847,0.03308186320115247,0,0,1,0,0,0,0,False,False,True,False,False,False
5.72,5.849335363540825,0.1293353635408252,0,0,1,0,0,0,0,False,False,False,False,True,False
6.36,6.730465404022125,0.37046540402212447,0,1,1,1,0,0,0,False,False,False,False,False,True
6.52,5.88815544055386,0.6318445594461393,0,0,0,0,0,0,0,False,True,False,False,False,False
7.25,6.53607360777476,0.7139263922252397,0,0,0,0,0,0,1,False,False,False,True,False,False
8.4,8.380613364274915,0.01938663572508581,0,0,1,1,0,0,0,False,False,False,False,False,True
7.9,5.9295961057184785,1.9704038942815219,0,1,0,0,0,0,0,True,False,False,False,False,False
6.69,7.110838376382729,0.42083837638272836,0,0,1,0,0,0,1,False,False,False,False,False,True
6.75,5.533725544070586,1.2162744559294136,0,1,1,0,0,0,1,True,False,False,False,False,False
6.44,6.1919994459221375,0.24800055407786292,1,0,0,0,1,0,0,False,False,True,False,False,False
6.58,6.773689289886463,0.19368928988646328,1,1,0,0,1,0,0,False,False,False,False,False,True
5.46,6.232929846443862,0.7729298464438621,0,0,0,0,0,0,1,False,False,False,True,False,False
4.23,5.653055032255044,1.4230550322550437,0,0,1,0,0,0,0,False,False,False,False,True,False
6.55,6.789509255119322,0.23950925511932208,1,0,0,0,1,0,0,False,False,False,False,False,True
5.35,6.236813723649209,0.8868137236492091,0,0,0,0,0,0,1,False,False,False,False,False,True
6.5,6.646218563289504,0.1462185632895041,1,1,0,0,0,0,0,False,False,True,False,False,False
7.8,7.722932722251345,0.07706727774865474,0,0,1,1,0,0,0,False,False,False,False,False,True
7.27,7.224109293642785,0.045890706357214484,1,0,1,1,1,0,0,False,False,False,False,False,True
6.78,6.995937311100338,0.21593731110033776,0,0,0,0,1,1,0,False,False,False,False,False,True
6.79,6.939830420970701,0.14983042097070065,0,1,1,1,0,0,0,False,False,False,False,False,True
6.47,6.632684486687366,0.16268448668736646,0,1,0,0,0,0,1,False,False,False,True,False,False
7.33,7.079766741648285,0.25023325835171484,1,0,0,0,1,0,0,False,False,False,False,True,False
5.12,5.669871013332981,0.5498710133329805,0,0,0,1,0,0,0,False,False,False,True,False,False
5.43,5.948847566522232,0.5188475665222319,0,0,0,0,0,0,1,False,False,False,True,False,False
6.74,6.628913304069123,0.11108669593087761,1,0,0,0,1,0,0,True,False,False,False,False,False
8.05,7.980903903321018,0.06909609667898309,1,1,0,0,0,1,0,True,False,False,False,False,False
5.63,5.480325154007921,0.14967484599207914,0,0,0,0,0,0,0,False,True,False,False,False,False
7.4,6.334491135770092,1.0655088642299084,0,0,1,0,0,0,1,True,False,False,False,False,False
6.4,6.033625688634647,0.3663743113653535,0,0,1,0,0,0,1,False,False,False,False,False,True
6.7,6.751534693067345,0.05153469306734504,0,0,1,1,0,0,0,False,False,False,False,False,True
4.95,5.48496539021952,0.5349653902195195,0,1,0,0,0,0,0,False,False,True,False,False,False
8.13,7.913442448940341,0.21655755105966001,1,0,1,1,0,0,0,False,False,False,False,False,True
6.83,7.010735133306197,0.18073513330619662,0,0,0,0,0,0,1,False,False,False,True,False,False
5.62,6.307029388521116,0.6870293885211156,0,0,1,0,0,0,0,False,False,False,False,False,True
5.8,5.597386792553552,0.20261320744644795,0,0,1,0,0,0,0,False,False,False,False,True,False
6.6,5.862849037662041,0.7371509623379584,1,1,1,0,0,0,1,True,False,False,False,False,False
6.81,6.484354331127124,0.32564566887287594,1,1,0,0,0,0,0,False,False,False,True,False,False
7.05,6.6325710094378225,0.4174289905621773,0,0,1,0,0,0,1,False,False,False,False,False,True
5.8,5.958483072811816,0.1584830728118165,0,0,0,0,0,0,1,False,False,False,True,False,False
6.51,6.068310728969867,0.4416892710301328,0,1,1,0,0,0,0,False,False,True,False,False,False
4.4,3.8026605225815495,0.5973394774184508,0,0,1,0,0,0,0,False,False,True,False,False,False
5.0,5.915973034085366,0.9159730340853658,0,0,0,0,0,0,1,False,False,False,False,False,True
6.23,6.000130516542777,0.22986948345722347,0,0,1,0,0,0,0,True,False,False,False,False,False
6.2,6.253403607156513,0.05340360715651293,1,0,0,1,1,0,0,False,False,False,True,False,False
7.73,6.938786297523187,0.7912137024768136,0,0,1,0,1,0,0,False,False,False,False,False,True
6.2,6.358751770344691,0.1587517703446908,1,0,1,0,1,0,1,False,False,False,True,False,False
5.44,5.5637921347741175,0.1237921347741171,0,1,0,0,0,0,1,False,False,False,True,False,False
7.45,7.359396132322356,0.09060386767764417,0,0,1,1,0,0,1,False,False,False,False,False,True
6.75,6.1788844264424725,0.5711155735575275,0,0,1,0,0,0,0,False,False,True,False,False,False
6.1,6.4348883686591,0.3348883686591,0,0,1,0,0,0,0,False,False,False,False,True,False
6.83,5.018183805995134,1.8118161940048658,0,0,0,0,1,1,0,True,False,False,False,False,False
7.39,7.001476096022638,0.3885239039773616,0,0,1,0,0,0,0,False,False,False,True,False,False
4.31,4.499701593829457,0.18970159382945706,0,0,1,0,1,0,0,False,False,True,False,False,False
3.73,4.588402070657741,0.8584020706577413,1,0,0,0,0,0,0,False,True,False,False,False,False
6.15,6.181869538353575,0.031869538353574534,0,0,1,0,0,0,0,False,False,False,False,False,True
3.33,4.381105702392251,1.0511057023922508,0,0,0,0,0,0,1,False,True,False,False,False,False
7.8,7.253140106307485,0.5468598936925151,0,0,1,0,0,0,0,False,False,False,False,True,False
6.0,5.7402190565993605,0.2597809434006395,0,0,1,0,0,0,0,False,False,False,False,False,True
7.61,7.488996774673707,0.1210032253262936,1,1,0,1,1,0,0,False,False,False,False,False,True
7.47,7.463212649100866,0.006787350899133848,1,1,0,1,0,0,0,False,False,False,True,False,False
6.46,6.535588881230366,0.07558888123036578,0,0,1,0,0,0,0,False,False,False,False,False,True
6.73,6.425768233418525,0.3042317665814753,0,0,0,0,0,0,1,False,False,False,True,False,False
7.17,6.909990919505189,0.260009080494811,1,0,1,0,0,0,0,False,False,False,False,False,True
5.72,5.88514506566379,0.16514506566378984,1,1,0,0,0,0,1,False,False,False,True,False,False
6.6,6.753667182438466,0.15366718243846655,1,1,1,1,0,0,0,False,False,False,False,False,True
6.64,7.016453018421947,0.3764530184219472,0,0,0,0,0,1,0,False,False,False,False,False,True
7.25,7.450075199392903,0.20007519939290308,1,1,1,0,0,0,0,False,False,False,False,True,False
6.66,7.221662224382726,0.5616622243827258,1,1,0,0,0,0,0,False,False,True,False,False,False
7.29,6.5144964611215554,0.7755035388784446,1,0,0,0,0,0,0,False,False,False,False,True,False
7.15,7.635810187329332,0.48581018732933146,1,1,0,0,0,0,0,False,False,False,False,False,True
5.7,5.346263778098913,0.35373622190108733,0,0,0,0,0,0,1,False,False,False,True,False,False
5.82,5.252202471937763,0.5677975280622372,1,0,0,0,0,0,0,True,False,False,False,False,False
6.55,5.764444383792691,0.7855556162073087,1,0,0,0,1,0,0,False,False,False,True,False,False
7.07,6.86766425860694,0.20233574139306043,1,1,0,0,0,0,0,True,False,False,False,False,False
5.9,5.780914649938645,0.11908535006135512,0,0,1,1,0,0,0,False,False,False,True,False,False
5.41,5.845044414630934,0.4350444146309336,0,0,1,0,0,0,0,True,False,False,False,False,False
6.46,6.259845707368848,0.2001542926311517,0,0,1,0,0,0,0,False,False,False,False,False,True
5.83,4.954582632577637,0.8754173674223633,0,0,1,0,0,0,0,False,False,True,False,False,False
5.86,6.212408445950285,0.3524084459502843,0,0,0,1,0,0,0,True,False,False,False,False,False
7.01,6.975339655715593,0.034660344284406897,1,0,0,0,1,0,0,False,False,False,False,True,False
6.24,6.701718781863986,0.4617187818639854,0,0,1,0,0,0,0,False,False,False,False,False,True
5.5,4.80074869441664,0.6992513055833598,0,0,0,0,1,1,0,True,False,False,False,False,False
4.86,6.175940441481035,1.3159404414810343,0,0,1,0,0,0,1,False,False,False,False,False,True
6.38,5.855047591380663,0.5249524086193365,0,1,1,0,0,1,1,False,False,False,True,False,False
6.91,6.95466963626707,0.04466963626706999,1,1,1,0,0,0,0,False,False,False,False,True,False
7.42,7.165050834703246,0.25494916529675393,1,1,1,0,0,0,0,True,False,False,False,False,False
6.82,7.251408903005219,0.4314089030052184,1,0,1,0,0,0,0,True,False,False,False,False,False
6.52,6.58415055796505,0.06415055796505076,0,0,0,0,0,0,1,False,False,False,True,False,False
7.3,4.944593660958349,2.355406339041651,0,1,1,0,0,0,0,True,False,False,False,False,False
4.17,5.276474972167833,1.1064749721678329,0,0,1,0,0,0,0,False,False,False,False,True,False
7.38,7.333355340089563,0.04664465991043709,1,0,0,1,0,0,0,False,False,False,False,False,True
6.64,7.0886743639247705,0.4486743639247708,0,0,1,0,1,0,1,False,False,False,False,True,False
7.28,7.319313599713084,0.03931359971308357,1,1,0,0,0,0,0,False,False,False,False,False,True
5.35,5.565736699364662,0.21573669936466278,0,1,1,0,0,0,1,True,False,False,False,False,False
6.75,7.124138620268548,0.37413862026854794,1,0,0,0,1,0,0,False,False,False,False,False,True
8.67,6.601268731502053,2.068731268497947,0,0,0,1,0,0,1,False,False,False,True,False,False
6.48,6.6391074895963555,0.15910748959635512,0,0,1,1,0,0,0,False,False,False,False,False,True
5.31,6.0359597517416494,0.7259597517416498,0,1,0,0,0,0,1,True,False,False,False,False,False
7.02,7.265704237482588,0.24570423748258818,1,0,0,0,1,0,0,False,False,False,False,False,True
6.79,6.4313951372373435,0.3586048627626566,1,0,1,0,0,0,0,False,False,False,False,True,False
7.31,6.937105385494534,0.3728946145054657,1,1,0,1,0,0,0,False,False,False,False,False,True
